date,low,volume,open,close,high,adjclose
1999-02-17,1220.9200439453125,735100000,1241.8699951171875,1224.030029296875,1249.31005859375,1224.030029296875
1999-02-18,1220.699951171875,742400000,1224.030029296875,1237.280029296875,1239.1300048828125,1237.280029296875
1999-02-19,1232.030029296875,700000000,1237.280029296875,1239.219970703125,1247.9100341796875,1239.219970703125
1999-02-22,1239.219970703125,718500000,1239.219970703125,1272.1400146484375,1272.219970703125,1272.1400146484375
1999-02-23,1263.3599853515625,781100000,1272.1400146484375,1271.1800537109375,1280.3800048828125,1271.1800537109375
1999-02-24,1251.93994140625,782000000,1271.1800537109375,1253.4100341796875,1283.8399658203125,1253.4100341796875
1999-02-25,1225.010009765625,740500000,1253.4100341796875,1245.02001953125,1253.4100341796875,1245.02001953125
1999-02-26,1226.239990234375,784600000,1245.02001953125,1238.3299560546875,1246.72998046875,1238.3299560546875
1999-03-01,1221.8800048828125,699500000,1238.3299560546875,1236.1600341796875,1238.699951171875,1236.1600341796875
1999-03-02,1221.8699951171875,753600000,1236.1600341796875,1225.5,1248.31005859375,1225.5
1999-03-03,1216.030029296875,751700000,1225.5,1227.699951171875,1231.6300048828125,1227.699951171875
1999-03-04,1227.699951171875,770900000,1227.699951171875,1246.6400146484375,1247.739990234375,1246.6400146484375
1999-03-05,1246.6400146484375,834900000,1246.6400146484375,1275.469970703125,1275.72998046875,1275.469970703125
1999-03-08,1271.5799560546875,714600000,1275.469970703125,1282.72998046875,1282.739990234375,1282.72998046875
1999-03-09,1275.1099853515625,803700000,1282.72998046875,1279.8399658203125,1293.739990234375,1279.8399658203125
1999-03-10,1275.1600341796875,841900000,1279.8399658203125,1286.8399658203125,1287.02001953125,1286.8399658203125
1999-03-11,1286.8399658203125,904800000,1286.8399658203125,1297.6800537109375,1306.4300537109375,1297.6800537109375
1999-03-12,1289.1700439453125,825800000,1297.6800537109375,1294.5899658203125,1304.4200439453125,1294.5899658203125
1999-03-15,1291.030029296875,727200000,1294.5899658203125,1307.260009765625,1307.469970703125,1307.260009765625
1999-03-16,1302.2900390625,751900000,1307.260009765625,1306.3800048828125,1311.1099853515625,1306.3800048828125
1999-03-17,1292.6300048828125,752300000,1306.3800048828125,1297.8199462890625,1306.550048828125,1297.8199462890625
1999-03-18,1294.75,831000000,1297.8199462890625,1316.550048828125,1317.6199951171875,1316.550048828125
1999-03-19,1298.9200439453125,914700000,1316.550048828125,1299.2900390625,1323.8199462890625,1299.2900390625
1999-03-22,1294.260009765625,658200000,1299.2900390625,1297.010009765625,1303.8399658203125,1297.010009765625
1999-03-23,1257.4599609375,811300000,1297.010009765625,1262.1400146484375,1297.010009765625,1262.1400146484375
1999-03-24,1256.4300537109375,761900000,1262.1400146484375,1268.5899658203125,1269.02001953125,1268.5899658203125
1999-03-25,1268.5899658203125,784200000,1268.5899658203125,1289.989990234375,1289.989990234375,1289.989990234375
1999-03-26,1277.25,707200000,1289.989990234375,1282.800048828125,1289.989990234375,1282.800048828125
1999-03-29,1282.800048828125,747900000,1282.800048828125,1310.1700439453125,1311.760009765625,1310.1700439453125
1999-03-30,1295.469970703125,729000000,1310.1700439453125,1300.75,1310.1700439453125,1300.75
1999-03-31,1285.8699951171875,924300000,1300.75,1286.3699951171875,1313.5999755859375,1286.3699951171875
1999-04-01,1282.56005859375,703000000,1286.3699951171875,1293.719970703125,1294.5400390625,1293.719970703125
1999-04-05,1293.719970703125,695800000,1293.719970703125,1321.1199951171875,1321.1199951171875,1321.1199951171875
1999-04-06,1311.0699462890625,787500000,1321.1199951171875,1317.8900146484375,1326.760009765625,1317.8900146484375
1999-04-07,1312.5899658203125,816400000,1317.8900146484375,1326.8900146484375,1329.5799560546875,1326.8900146484375
1999-04-08,1321.5999755859375,850500000,1326.8900146484375,1343.97998046875,1344.0799560546875,1343.97998046875
1999-04-09,1335.239990234375,716100000,1343.97998046875,1348.3499755859375,1351.219970703125,1348.3499755859375
1999-04-12,1333.47998046875,810800000,1348.3499755859375,1358.6300048828125,1358.68994140625,1358.6300048828125
1999-04-13,1344.030029296875,810900000,1358.6400146484375,1349.8199462890625,1362.3800048828125,1349.8199462890625
1999-04-14,1326.4100341796875,952000000,1349.8199462890625,1328.43994140625,1357.239990234375,1328.43994140625
1999-04-15,1308.3800048828125,1089800000,1328.43994140625,1322.8499755859375,1332.4100341796875,1322.8499755859375
1999-04-16,1311.4000244140625,1002300000,1322.8599853515625,1319.0,1325.030029296875,1319.0
1999-04-19,1284.47998046875,1214400000,1319.0,1289.47998046875,1340.0999755859375,1289.47998046875
1999-04-20,1284.2099609375,985400000,1289.47998046875,1306.1700439453125,1306.300048828125,1306.1700439453125
1999-04-21,1301.8399658203125,920000000,1306.1700439453125,1336.1199951171875,1336.1199951171875,1336.1199951171875
1999-04-22,1336.1199951171875,927900000,1336.1199951171875,1358.8199462890625,1358.8399658203125,1358.8199462890625
1999-04-23,1348.449951171875,744900000,1358.8299560546875,1356.8499755859375,1363.6500244140625,1356.8499755859375
1999-04-26,1353.719970703125,712000000,1356.8499755859375,1360.0400390625,1363.56005859375,1360.0400390625
1999-04-27,1356.550048828125,891700000,1360.0400390625,1362.800048828125,1371.56005859375,1362.800048828125
1999-04-28,1348.2900390625,951700000,1362.800048828125,1350.9100341796875,1368.6199951171875,1350.9100341796875
1999-04-29,1336.81005859375,1003600000,1350.9100341796875,1342.8299560546875,1356.75,1342.8299560546875
1999-04-30,1314.5799560546875,936500000,1342.8299560546875,1335.1800537109375,1351.8299560546875,1335.1800537109375
1999-05-03,1329.010009765625,811400000,1335.1800537109375,1354.6300048828125,1354.6300048828125,1354.6300048828125
1999-05-04,1330.6400146484375,933100000,1354.6300048828125,1332.0,1354.6400146484375,1332.0
1999-05-05,1317.43994140625,913500000,1332.0,1347.31005859375,1347.3199462890625,1347.31005859375
1999-05-06,1322.56005859375,875400000,1347.31005859375,1332.050048828125,1348.3599853515625,1332.050048828125
1999-05-07,1332.050048828125,814900000,1332.050048828125,1345.0,1345.989990234375,1345.0
1999-05-10,1334.0,773300000,1345.0,1340.300048828125,1352.010009765625,1340.300048828125
1999-05-11,1340.300048828125,836100000,1340.300048828125,1355.6099853515625,1360.0,1355.6099853515625
1999-05-12,1333.0999755859375,825500000,1355.6099853515625,1364.0,1367.3599853515625,1364.0
1999-05-13,1364.0,796900000,1364.0,1367.56005859375,1375.97998046875,1367.56005859375
1999-05-14,1332.6300048828125,727800000,1367.56005859375,1337.800048828125,1367.56005859375,1337.800048828125
1999-05-17,1321.18994140625,665500000,1337.800048828125,1339.489990234375,1339.949951171875,1339.489990234375
1999-05-18,1323.4599609375,753400000,1339.489990234375,1333.3199462890625,1345.43994140625,1333.3199462890625
1999-05-19,1327.050048828125,801100000,1333.3199462890625,1344.22998046875,1344.22998046875,1344.22998046875
1999-05-20,1338.8299560546875,752200000,1344.22998046875,1338.8299560546875,1350.489990234375,1338.8299560546875
1999-05-21,1326.18994140625,686600000,1338.8299560546875,1330.2900390625,1340.8800048828125,1330.2900390625
1999-05-24,1303.530029296875,754700000,1330.2900390625,1306.6500244140625,1333.02001953125,1306.6500244140625
1999-05-25,1284.3800048828125,826700000,1306.6500244140625,1284.4000244140625,1317.52001953125,1284.4000244140625
1999-05-26,1278.4300537109375,870800000,1284.4000244140625,1304.760009765625,1304.8499755859375,1304.760009765625
1999-05-27,1277.31005859375,811400000,1304.760009765625,1281.4100341796875,1304.760009765625,1281.4100341796875
1999-05-28,1281.4100341796875,649960000,1281.4100341796875,1301.8399658203125,1304.0,1301.8399658203125
1999-06-01,1281.43994140625,683800000,1301.8399658203125,1294.260009765625,1301.8399658203125,1294.260009765625
1999-06-02,1277.469970703125,728000000,1294.260009765625,1294.81005859375,1297.0999755859375,1294.81005859375
1999-06-03,1294.199951171875,719600000,1294.81005859375,1299.5400390625,1304.1500244140625,1299.5400390625
1999-06-04,1299.5400390625,694500000,1299.5400390625,1327.75,1327.75,1327.75
1999-06-07,1325.8900146484375,664300000,1327.75,1334.52001953125,1336.4200439453125,1334.52001953125
1999-06-08,1312.8299560546875,685900000,1334.52001953125,1317.3299560546875,1334.52001953125,1317.3299560546875
1999-06-09,1314.72998046875,662000000,1317.3299560546875,1318.6400146484375,1326.010009765625,1318.6400146484375
1999-06-10,1293.280029296875,716500000,1318.6400146484375,1302.8199462890625,1318.6400146484375,1302.8199462890625
1999-06-11,1287.8800048828125,698200000,1302.8199462890625,1293.6400146484375,1311.969970703125,1293.6400146484375
1999-06-14,1292.199951171875,669400000,1293.6400146484375,1294.0,1301.989990234375,1294.0
1999-06-15,1294.0,696600000,1294.0,1301.1600341796875,1310.760009765625,1301.1600341796875
1999-06-16,1301.1600341796875,806800000,1301.1600341796875,1330.4100341796875,1332.8299560546875,1330.4100341796875
1999-06-17,1322.75,700300000,1330.4100341796875,1339.9000244140625,1343.5400390625,1339.9000244140625
1999-06-18,1333.52001953125,914500000,1339.9000244140625,1342.8399658203125,1344.47998046875,1342.8399658203125
1999-06-21,1337.6300048828125,686600000,1342.8399658203125,1349.0,1349.06005859375,1349.0
1999-06-22,1335.52001953125,716500000,1349.0,1335.8800048828125,1351.1199951171875,1335.8800048828125
1999-06-23,1322.550048828125,731800000,1335.8699951171875,1333.06005859375,1335.8800048828125,1333.06005859375
1999-06-24,1308.469970703125,690400000,1333.06005859375,1315.780029296875,1333.06005859375,1315.780029296875
1999-06-25,1312.6400146484375,623460000,1315.780029296875,1315.31005859375,1329.1300048828125,1315.31005859375
1999-06-28,1315.31005859375,652910000,1315.31005859375,1331.3499755859375,1333.6800537109375,1331.3499755859375
1999-06-29,1328.4000244140625,820100000,1331.3499755859375,1351.449951171875,1351.510009765625,1351.449951171875
1999-06-30,1338.780029296875,1117000000,1351.449951171875,1372.7099609375,1372.9300537109375,1372.7099609375
1999-07-01,1360.800048828125,843400000,1372.7099609375,1380.9599609375,1382.800048828125,1380.9599609375
1999-07-02,1379.5699462890625,613570000,1380.9599609375,1391.219970703125,1391.219970703125,1391.219970703125
1999-07-06,1387.0799560546875,722900000,1391.219970703125,1388.1199951171875,1405.2900390625,1388.1199951171875
1999-07-07,1384.949951171875,791200000,1388.1199951171875,1395.8599853515625,1395.8800048828125,1395.8599853515625
1999-07-08,1386.68994140625,830600000,1395.8599853515625,1394.4200439453125,1403.25,1394.4200439453125
1999-07-09,1394.4200439453125,701000000,1394.4200439453125,1403.280029296875,1403.280029296875,1403.280029296875
1999-07-12,1394.699951171875,685300000,1403.280029296875,1399.0999755859375,1406.8199462890625,1399.0999755859375
1999-07-13,1386.8399658203125,736000000,1399.0999755859375,1393.56005859375,1399.0999755859375,1393.56005859375
1999-07-14,1386.510009765625,756100000,1393.56005859375,1398.1700439453125,1400.050048828125,1398.1700439453125
1999-07-15,1398.1700439453125,818800000,1398.1700439453125,1409.6199951171875,1409.8399658203125,1409.6199951171875
1999-07-16,1407.0699462890625,714100000,1409.6199951171875,1418.780029296875,1418.780029296875,1418.780029296875
1999-07-19,1404.56005859375,642330000,1418.780029296875,1407.6500244140625,1420.3299560546875,1407.6500244140625
1999-07-20,1375.1500244140625,754800000,1407.6500244140625,1377.0999755859375,1407.6500244140625,1377.0999755859375
1999-07-21,1372.6300048828125,785500000,1377.0999755859375,1379.2900390625,1386.6600341796875,1379.2900390625
1999-07-22,1353.97998046875,771700000,1379.2900390625,1360.969970703125,1379.2900390625,1360.969970703125
1999-07-23,1349.9100341796875,630580000,1360.969970703125,1356.93994140625,1367.4100341796875,1356.93994140625
1999-07-26,1346.199951171875,613450000,1356.93994140625,1347.760009765625,1358.6099853515625,1347.760009765625
1999-07-27,1347.75,723800000,1347.75,1362.8399658203125,1368.699951171875,1362.8399658203125
1999-07-28,1355.5400390625,690900000,1362.8399658203125,1365.4000244140625,1370.530029296875,1365.4000244140625
1999-07-29,1332.8199462890625,770100000,1365.4000244140625,1341.030029296875,1365.4000244140625,1341.030029296875
1999-07-30,1328.489990234375,736800000,1341.030029296875,1328.719970703125,1350.9200439453125,1328.719970703125
1999-08-02,1325.2099609375,649550000,1328.719970703125,1328.050048828125,1344.68994140625,1328.050048828125
1999-08-03,1314.9100341796875,739600000,1328.050048828125,1322.1800537109375,1336.1300048828125,1322.1800537109375
1999-08-04,1304.5,789300000,1322.1800537109375,1305.3299560546875,1330.1600341796875,1305.3299560546875
1999-08-05,1287.22998046875,859300000,1305.3299560546875,1313.7099609375,1313.7099609375,1313.7099609375
1999-08-06,1293.18994140625,698900000,1313.7099609375,1300.2900390625,1316.739990234375,1300.2900390625
1999-08-09,1295.989990234375,684300000,1300.2900390625,1297.800048828125,1306.6800537109375,1297.800048828125
1999-08-10,1267.72998046875,836200000,1297.800048828125,1281.4300537109375,1298.6199951171875,1281.4300537109375
1999-08-11,1281.4300537109375,792300000,1281.4300537109375,1301.9300537109375,1301.9300537109375,1301.9300537109375
1999-08-12,1298.06005859375,745600000,1301.9300537109375,1298.1600341796875,1313.6099853515625,1298.1600341796875
1999-08-13,1298.1600341796875,691700000,1298.1600341796875,1327.6800537109375,1327.719970703125,1327.6800537109375
1999-08-16,1320.510009765625,583550000,1327.6800537109375,1330.77001953125,1331.050048828125,1330.77001953125
1999-08-17,1328.760009765625,691500000,1330.77001953125,1344.1600341796875,1344.1600341796875,1344.1600341796875
1999-08-18,1332.1300048828125,682800000,1344.1600341796875,1332.8399658203125,1344.1600341796875,1332.8399658203125
1999-08-19,1315.3499755859375,684200000,1332.8399658203125,1323.5899658203125,1332.8399658203125,1323.5899658203125
1999-08-20,1323.5899658203125,661200000,1323.5899658203125,1336.6099853515625,1336.6099853515625,1336.6099853515625
1999-08-23,1336.6099853515625,682600000,1336.6099853515625,1360.219970703125,1360.239990234375,1360.219970703125
1999-08-24,1353.6300048828125,732700000,1360.219970703125,1363.5,1373.3199462890625,1363.5
1999-08-25,1359.199951171875,864600000,1363.5,1381.7900390625,1382.8399658203125,1381.7900390625
1999-08-26,1361.530029296875,719000000,1381.7900390625,1362.010009765625,1381.7900390625,1362.010009765625
1999-08-27,1347.3499755859375,570050000,1362.010009765625,1348.27001953125,1365.6300048828125,1348.27001953125
1999-08-30,1322.800048828125,597900000,1348.27001953125,1324.02001953125,1350.699951171875,1324.02001953125
1999-08-31,1306.9599609375,861700000,1324.02001953125,1320.4100341796875,1333.27001953125,1320.4100341796875
1999-09-01,1320.3900146484375,708200000,1320.4100341796875,1331.0699462890625,1331.1800537109375,1331.0699462890625
1999-09-02,1304.8800048828125,687100000,1331.0699462890625,1319.1099853515625,1331.0699462890625,1319.1099853515625
1999-09-03,1319.1099853515625,663200000,1319.1099853515625,1357.239990234375,1357.739990234375,1357.239990234375
1999-09-07,1349.5899658203125,715300000,1357.239990234375,1350.449951171875,1361.3900146484375,1350.449951171875
1999-09-08,1337.3599853515625,791200000,1350.449951171875,1344.1500244140625,1355.1800537109375,1344.1500244140625
1999-09-09,1333.9100341796875,773900000,1344.1500244140625,1347.6600341796875,1347.6600341796875,1347.6600341796875
1999-09-10,1346.199951171875,808500000,1347.6600341796875,1351.6600341796875,1357.6199951171875,1351.6600341796875
1999-09-13,1341.699951171875,657900000,1351.6600341796875,1344.1300048828125,1351.6600341796875,1344.1300048828125
1999-09-14,1330.6099853515625,734500000,1344.1300048828125,1336.2900390625,1344.1800537109375,1336.2900390625
1999-09-15,1317.969970703125,787300000,1336.2900390625,1317.969970703125,1347.2099609375,1317.969970703125
1999-09-16,1299.969970703125,739000000,1317.969970703125,1318.47998046875,1322.510009765625,1318.47998046875
1999-09-17,1318.47998046875,861900000,1318.47998046875,1335.4200439453125,1337.5899658203125,1335.4200439453125
1999-09-20,1330.6099853515625,568000000,1335.4200439453125,1335.530029296875,1338.3800048828125,1335.530029296875
1999-09-21,1301.969970703125,817300000,1335.52001953125,1307.5799560546875,1335.530029296875,1307.5799560546875
1999-09-22,1297.81005859375,822200000,1307.5799560546875,1310.510009765625,1316.1800537109375,1310.510009765625
1999-09-23,1277.300048828125,890800000,1310.510009765625,1280.4100341796875,1315.25,1280.4100341796875
1999-09-24,1263.8399658203125,872800000,1280.4100341796875,1277.3599853515625,1281.1700439453125,1277.3599853515625
1999-09-27,1277.3599853515625,780600000,1277.3599853515625,1283.31005859375,1295.030029296875,1283.31005859375
1999-09-28,1256.260009765625,885400000,1283.31005859375,1282.199951171875,1285.550048828125,1282.199951171875
1999-09-29,1268.1600341796875,856000000,1282.199951171875,1268.3699951171875,1288.8299560546875,1268.3699951171875
1999-09-30,1268.3699951171875,1017600000,1268.3699951171875,1282.7099609375,1291.31005859375,1282.7099609375
1999-10-01,1265.780029296875,896200000,1282.7099609375,1282.81005859375,1283.1700439453125,1282.81005859375
1999-10-04,1282.81005859375,803300000,1282.81005859375,1304.5999755859375,1304.5999755859375,1304.5999755859375
1999-10-05,1286.43994140625,965700000,1304.5999755859375,1301.3499755859375,1316.4100341796875,1301.3499755859375
1999-10-06,1301.3499755859375,895200000,1301.3499755859375,1325.4000244140625,1325.4599609375,1325.4000244140625
1999-10-07,1314.1300048828125,827800000,1325.4000244140625,1317.6400146484375,1328.050048828125,1317.6400146484375
1999-10-08,1311.8800048828125,897300000,1317.6400146484375,1336.02001953125,1336.6099853515625,1336.02001953125
1999-10-11,1332.9599609375,655900000,1336.02001953125,1335.2099609375,1339.22998046875,1335.2099609375
1999-10-12,1311.800048828125,778300000,1335.2099609375,1313.0400390625,1335.2099609375,1313.0400390625
1999-10-13,1282.800048828125,821500000,1313.0400390625,1285.550048828125,1313.0400390625,1285.550048828125
1999-10-14,1267.6199951171875,892300000,1285.550048828125,1283.4200439453125,1289.6300048828125,1283.4200439453125
1999-10-15,1245.3900146484375,912600000,1283.4200439453125,1247.4100341796875,1283.4200439453125,1247.4100341796875
1999-10-18,1233.699951171875,818700000,1247.4100341796875,1254.1300048828125,1254.1300048828125,1254.1300048828125
1999-10-19,1254.1300048828125,905700000,1254.1300048828125,1261.3199462890625,1279.3199462890625,1261.3199462890625
1999-10-20,1261.3199462890625,928800000,1261.3199462890625,1289.4300537109375,1289.43994140625,1289.4300537109375
1999-10-21,1265.6099853515625,1012500000,1289.4300537109375,1283.6099853515625,1289.4300537109375,1283.6099853515625
1999-10-22,1283.6099853515625,959200000,1283.6099853515625,1301.6500244140625,1308.81005859375,1301.6500244140625
1999-10-25,1286.0699462890625,777000000,1301.6500244140625,1293.6300048828125,1301.6800537109375,1293.6300048828125
1999-10-26,1281.8599853515625,878300000,1293.6300048828125,1281.9100341796875,1303.4599609375,1281.9100341796875
1999-10-27,1280.47998046875,950100000,1281.9100341796875,1296.7099609375,1299.3900146484375,1296.7099609375
1999-10-28,1296.7099609375,1135100000,1296.7099609375,1342.43994140625,1342.469970703125,1342.43994140625
1999-10-29,1342.43994140625,1120500000,1342.43994140625,1362.9300537109375,1373.1700439453125,1362.9300537109375
1999-11-01,1354.050048828125,861000000,1362.9300537109375,1354.1199951171875,1367.300048828125,1354.1199951171875
1999-11-02,1346.4100341796875,904500000,1354.1199951171875,1347.739990234375,1369.3199462890625,1347.739990234375
1999-11-03,1347.739990234375,914400000,1347.739990234375,1354.9300537109375,1360.3299560546875,1354.9300537109375
1999-11-04,1354.9300537109375,981700000,1354.9300537109375,1362.6400146484375,1369.4100341796875,1362.6400146484375
1999-11-05,1362.6400146484375,1007300000,1362.6400146484375,1370.22998046875,1387.47998046875,1370.22998046875
1999-11-08,1365.8699951171875,806800000,1370.22998046875,1377.010009765625,1380.780029296875,1377.010009765625
1999-11-09,1361.449951171875,854300000,1377.010009765625,1365.280029296875,1383.81005859375,1365.280029296875
1999-11-10,1359.97998046875,984700000,1365.280029296875,1373.4599609375,1379.1800537109375,1373.4599609375
1999-11-11,1372.18994140625,891300000,1373.4599609375,1381.4599609375,1382.1199951171875,1381.4599609375
1999-11-12,1368.5400390625,900200000,1381.4599609375,1396.06005859375,1396.1199951171875,1396.06005859375
1999-11-15,1392.280029296875,795700000,1396.06005859375,1394.3900146484375,1398.5799560546875,1394.3900146484375
1999-11-16,1394.3900146484375,942200000,1394.3900146484375,1420.0699462890625,1420.3599853515625,1420.0699462890625
1999-11-17,1410.68994140625,960000000,1420.0699462890625,1410.7099609375,1423.43994140625,1410.7099609375
1999-11-18,1410.7099609375,1022800000,1410.7099609375,1424.93994140625,1425.31005859375,1424.93994140625
1999-11-19,1417.5400390625,893800000,1424.93994140625,1422.0,1424.93994140625,1422.0
1999-11-22,1412.4000244140625,873500000,1422.0,1420.93994140625,1425.0,1420.93994140625
1999-11-23,1402.199951171875,926100000,1420.93994140625,1404.6400146484375,1423.9100341796875,1404.6400146484375
1999-11-24,1399.1700439453125,734800000,1404.6400146484375,1417.0799560546875,1419.7099609375,1417.0799560546875
1999-11-26,1416.1400146484375,312120000,1417.0799560546875,1416.6199951171875,1425.239990234375,1416.6199951171875
1999-11-29,1404.1500244140625,866100000,1416.6199951171875,1407.8299560546875,1416.6199951171875,1407.8299560546875
1999-11-30,1386.949951171875,951500000,1407.8299560546875,1388.9100341796875,1410.5899658203125,1388.9100341796875
1999-12-01,1387.3800048828125,884000000,1388.9100341796875,1397.719970703125,1400.1199951171875,1397.719970703125
1999-12-02,1397.719970703125,900700000,1397.719970703125,1409.0400390625,1409.0400390625,1409.0400390625
1999-12-03,1409.0400390625,1006400000,1409.0400390625,1433.300048828125,1447.4200439453125,1433.300048828125
1999-12-06,1418.25,916800000,1433.300048828125,1423.3299560546875,1434.1500244140625,1423.3299560546875
1999-12-07,1409.1700439453125,1085800000,1423.3299560546875,1409.1700439453125,1426.81005859375,1409.1700439453125
1999-12-08,1403.8800048828125,957000000,1409.1700439453125,1403.8800048828125,1415.6600341796875,1403.8800048828125
1999-12-09,1391.469970703125,1122100000,1403.8800048828125,1408.1099853515625,1418.4300537109375,1408.1099853515625
1999-12-10,1405.6500244140625,987200000,1408.1099853515625,1417.0400390625,1421.5799560546875,1417.0400390625
1999-12-13,1410.0999755859375,977600000,1417.0400390625,1415.219970703125,1421.5799560546875,1415.219970703125
1999-12-14,1401.5899658203125,1027800000,1415.219970703125,1403.1700439453125,1418.300048828125,1403.1700439453125
1999-12-15,1396.199951171875,1033900000,1403.1700439453125,1413.3299560546875,1417.4000244140625,1413.3299560546875
1999-12-16,1408.3499755859375,1070300000,1413.3199462890625,1418.780029296875,1423.1099853515625,1418.780029296875
1999-12-17,1418.780029296875,1349800000,1418.780029296875,1421.030029296875,1431.77001953125,1421.030029296875
1999-12-20,1411.0999755859375,904600000,1421.030029296875,1418.0899658203125,1429.1600341796875,1418.0899658203125
1999-12-21,1414.800048828125,963500000,1418.0899658203125,1433.4300537109375,1436.469970703125,1433.4300537109375
1999-12-22,1429.1300048828125,850000000,1433.4300537109375,1436.1300048828125,1440.02001953125,1436.1300048828125
1999-12-23,1436.1300048828125,728600000,1436.1300048828125,1458.3399658203125,1461.43994140625,1458.3399658203125
1999-12-27,1450.8299560546875,722600000,1458.3399658203125,1457.0999755859375,1463.18994140625,1457.0999755859375
1999-12-28,1452.780029296875,655400000,1457.0899658203125,1457.6600341796875,1462.6800537109375,1457.6600341796875
1999-12-29,1457.6600341796875,567860000,1457.6600341796875,1463.4599609375,1467.469970703125,1463.4599609375
1999-12-30,1462.5999755859375,554680000,1463.4599609375,1464.469970703125,1473.0999755859375,1464.469970703125
1999-12-31,1458.18994140625,374050000,1464.469970703125,1469.25,1472.4200439453125,1469.25
2000-01-03,1438.3599853515625,931800000,1469.25,1455.219970703125,1478.0,1455.219970703125
2000-01-04,1397.4300537109375,1009000000,1455.219970703125,1399.4200439453125,1455.219970703125,1399.4200439453125
2000-01-05,1377.6800537109375,1085500000,1399.4200439453125,1402.1099853515625,1413.27001953125,1402.1099853515625
2000-01-06,1392.0999755859375,1092300000,1402.1099853515625,1403.449951171875,1411.9000244140625,1403.449951171875
2000-01-07,1400.72998046875,1225200000,1403.449951171875,1441.469970703125,1441.469970703125,1441.469970703125
2000-01-10,1441.469970703125,1064800000,1441.469970703125,1457.5999755859375,1464.3599853515625,1457.5999755859375
2000-01-11,1434.4200439453125,1014000000,1457.5999755859375,1438.56005859375,1458.6600341796875,1438.56005859375
2000-01-12,1427.0799560546875,974600000,1438.56005859375,1432.25,1442.5999755859375,1432.25
2000-01-13,1432.25,1030400000,1432.25,1449.6800537109375,1454.199951171875,1449.6800537109375
2000-01-14,1449.6800537109375,1085900000,1449.6800537109375,1465.1500244140625,1473.0,1465.1500244140625
2000-01-18,1451.300048828125,1056700000,1465.1500244140625,1455.1400146484375,1465.1500244140625,1455.1400146484375
2000-01-19,1448.6800537109375,1087800000,1455.1400146484375,1455.9000244140625,1461.3900146484375,1455.9000244140625
